product,months,country,sub country,area,value
Product 1,Mar,Santa Maria,Cape Verde,Sal,43897.76355069134
Product 1,Mar,Praia,Cape Verde,Praia,35893.78986816575
Product 1,Mar,Mindelo,Cape Verde,São Vicente,34705.883025501214
Product 1,Mar,Cova Figueira,Cape Verde,Santa Catarina do Fogo,26734.437051330657
Product 1,Mar,Willemstad,Curacao,N/A,20960.328338593205
Product 1,Mar,Flying Fish Cove,Christmas Island,N/A,41295.35460846752
Product 1,Mar,Protaras,Cyprus,Ammochostos,46192.67998282896
Product 1,Mar,Paphos,Cyprus,Pafos,31558.744458624926
Product 1,Mar,Nicosia,Cyprus,Lefkosia,44435.30918456577
Product 1,Mar,Limassol,Cyprus,Limassol,16673.309344521964
Product 1,Mar,Larnaca,Cyprus,Larnaka,42508.113429579564
Product 1,Mar,Kyrenia,Cyprus,Keryneia,10159.50392581141
Product 1,Mar,Famagusta,Cyprus,Ammochostos,47590.104315423145
Product 1,Mar,Dvůr Králové nad Labem,Czech Republic,Královéhradecký,12801.743064843238
Product 1,Mar,Znojmo,Czech Republic,South Moravian,30960.41006450539
Product 1,Mar,Zlín,Czech Republic,Zlín,34975.15091194279
Product 1,Mar,Žďár nad Sázavou Druhy,Czech Republic,Vysočina,32726.231872099917
Product 1,Mar,Žďár nad Sázavou,Czech Republic,Vysočina,33514.75877276792
Product 1,Mar,Žatec,Czech Republic,Ústecký,32467.458374822512
Product 1,Mar,Vyškov,Czech Republic,South Moravian,43997.26453654051
Product 1,Mar,Vsetín,Czech Republic,Zlín,42191.097879575114
Product 1,Mar,Varnsdorf,Czech Republic,Ústecký,15100.155902882958
Product 1,Mar,Valašské Meziříčí,Czech Republic,Zlín,18915.887306063323
Product 1,Mar,Ústí nad Orlicí,Czech Republic,Pardubický,14658.589454455458
Product 1,Mar,Ústí nad Labem,Czech Republic,Ústecký,23176.547603848172
Product 1,Mar,Uherský Brod,Czech Republic,Zlín,37533.72420921009
Product 1,Mar,Uherské Hradiště,Czech Republic,Zlín,15941.556089317288
Product 1,Mar,Trutnov,Czech Republic,Královéhradecký,24367.91137887072
Product 1,Mar,Třinec,Czech Republic,Moravskoslezský,27585.517119759963
Product 1,Mar,Třebíč,Czech Republic,Vysočina,38242.93794743021
Product 1,Mar,Teplice,Czech Republic,Ústecký,16658.151896491687
Product 1,Mar,Tábor,Czech Republic,Jihočeský,26612.944722612254
Product 1,Mar,Svitavy,Czech Republic,Pardubický,36389.02874361854
Product 1,Mar,Šumperk,Czech Republic,Olomoucký,25946.498435481066
Product 1,Mar,Strakonice,Czech Republic,Jihočeský,27724.641406150007
Product 1,Mar,Starý Bohumín,Czech Republic,Moravskoslezský,32578.642262213594
Product 1,Mar,Sokolov,Czech Republic,Karlovarský,15747.34222133176
Product 1,Mar,Slaný,Czech Republic,Central Bohemia,40512.29624053936
Product 1,Mar,Rožnov pod Radhoštěm,Czech Republic,Zlín,49364.33129932402
Product 1,Mar,Rakovník,Czech Republic,Central Bohemia,37001.192827930965
Product 1,Mar,Prostějov,Czech Republic,Olomoucký,16029.970230200091
Product 1,Mar,Prosek,Czech Republic,Praha,32194.81520061894
Product 1,Mar,Příbram,Czech Republic,Central Bohemia,39698.58302661569
Product 1,Mar,Přerov,Czech Republic,Olomoucký,43091.00551002042
Product 1,Mar,Prague,Czech Republic,Praha,30261.304102856946
Product 1,Mar,Pilsen,Czech Republic,Plzeňský,29398.322999406846
Product 1,Mar,Písek,Czech Republic,Jihočeský,40523.12951863799
Product 1,Mar,Pelhřimov,Czech Republic,Vysočina,22635.206802711735
Product 1,Mar,Pardubice,Czech Republic,Pardubický,41181.47507066556
Product 1,Mar,Otrokovice,Czech Republic,Zlín,26137.246785408825
Product 1,Mar,Otrokovice,Czech Republic,Zlín,48311.1505148542
Product 1,Mar,Ostrov,Czech Republic,Karlovarský,11981.089185530154
Product 1,Mar,Ostrava,Czech Republic,Moravskoslezský,28341.10560930443
Product 1,Mar,Orlová,Czech Republic,Moravskoslezský,35660.10813141022
Product 1,Mar,Opava,Czech Republic,Moravskoslezský,42088.77373645961
Product 1,Mar,Olomouc,Czech Republic,Olomoucký,39557.55977687267
Product 1,Mar,Nový Jičín,Czech Republic,Moravskoslezský,28968.73910664337
Product 1,Mar,Neratovice,Czech Republic,Central Bohemia,27725.011494829098
Product 1,Mar,Náchod,Czech Republic,Královéhradecký,15061.378431385872
Product 1,Mar,Most,Czech Republic,Ústecký,19204.33142289574
Product 1,Mar,Modřany,Czech Republic,Praha,12960.643955963844
Product 1,Mar,Mladá Boleslav,Czech Republic,Central Bohemia,42525.71088024984
Product 1,Mar,Mělník,Czech Republic,Central Bohemia,13345.610051789416
Product 1,Mar,Louny,Czech Republic,Ústecký,40230.286135400806
Product 1,Mar,Litvínov,Czech Republic,Ústecký,23930.610817920075
Product 1,Mar,Litoměřice,Czech Republic,Ústecký,46615.99362547543
Product 1,Mar,Liberec,Czech Republic,Liberecký,43211.89775239242
Product 1,Mar,Libeň,Czech Republic,Praha,48069.52073252839
Product 1,Mar,Letňany,Czech Republic,Praha,21508.745069498145
Product 1,Mar,Kutná Hora,Czech Republic,Central Bohemia,34400.8220815801
Product 1,Mar,Kroměříž,Czech Republic,Zlín,24097.22411586122
Product 1,Mar,Krnov,Czech Republic,Moravskoslezský,40833.62652632965
Product 1,Mar,Kralupy nad Vltavou,Czech Republic,Central Bohemia,40545.7179000108
Product 1,Mar,Kopřivnice,Czech Republic,Moravskoslezský,19437.815001225972
Product 1,Mar,Kolín,Czech Republic,Central Bohemia,21612.09423378346
Product 1,Mar,Klatovy,Czech Republic,Plzeňský,25413.28031020474
Product 1,Mar,Klášterec nad Ohří,Czech Republic,Ústecký,47126.41640166789
Product 1,Mar,Kladno,Czech Republic,Central Bohemia,11740.972942795604
Product 1,Mar,Karviná,Czech Republic,Moravskoslezský,40863.41035842216
Product 1,Mar,Karlovy Vary,Czech Republic,Karlovarský,48674.37955161457
Product 1,Mar,Kadaň,Czech Republic,Ústecký,25649.532281172193
Product 1,Mar,Kadaň,Czech Republic,Ústecký,29787.93167934196
Product 1,Mar,Jirkov,Czech Republic,Ústecký,10996.032010494127
Product 1,Mar,Jindřichův Hradec,Czech Republic,Jihočeský,25083.623383084232
Product 1,Mar,Jihlava,Czech Republic,Vysočina,14352.959373803076
Product 1,Mar,Jičín,Czech Republic,Královéhradecký,38500.89540948489
Product 1,Mar,Jablonec nad Nisou,Czech Republic,Liberecký,31447.770929600072
Product 1,Mar,Hranice,Czech Republic,Olomoucký,10812.009416147079
Product 1,Mar,Hradec Králové,Czech Republic,Královéhradecký,12362.539715047376
Product 1,Mar,Hodonín,Czech Republic,South Moravian,36633.68240316512
Product 1,Mar,Havlíčkův Brod,Czech Republic,Vysočina,30824.754935200377
Product 1,Mar,Havířov,Czech Republic,Moravskoslezský,35876.46115939417
Product 1,Mar,Frýdek-Místek,Czech Republic,Moravskoslezský,43505.67015245804
Product 1,Mar,Děčín,Czech Republic,Ústecký,22591.600999860573
Product 1,Mar,Chrudim,Czech Republic,Pardubický,11262.66762196117
Product 1,Mar,Chomutov,Czech Republic,Ústecký,38426.585080345205
Product 1,Mar,Cheb,Czech Republic,Karlovarský,15351.903723551752
Product 1,Mar,Český Těšín,Czech Republic,Moravskoslezský,17787.021526713695
Product 1,Mar,České Budějovice,Czech Republic,Jihočeský,14296.512510399842
Product 1,Mar,Česká Třebová,Czech Republic,Pardubický,21243.818358179044
Product 1,Mar,Česká Lípa,Czech Republic,Liberecký,48129.20939152423
Product 1,Mar,Bruntál,Czech Republic,Moravskoslezský,41299.157553762234
Product 1,Mar,Brno,Czech Republic,South Moravian,20570.099644545535
Product 1,Mar,Břeclav,Czech Republic,South Moravian,48546.59328812995
Product 1,Mar,Braník,Czech Republic,Praha,21042.391983701324
Product 1,Mar,Brandýs nad Labem-Stará Boleslav,Czech Republic,Central Bohemia,37925.88773620088
Product 1,Mar,Bohumín,Czech Republic,Moravskoslezský,14520.126403151697
Product 1,Mar,Blansko,Czech Republic,South Moravian,33049.30169639725
Product 1,Mar,Bílina Kyselka,Czech Republic,Ústecký,32718.42973367317
Product 1,Mar,Bílina,Czech Republic,Ústecký,32539.91390092237
Product 1,Mar,Beroun,Czech Republic,Central Bohemia,14081.811429854057
Product 1,Mar,Benešov,Czech Republic,Central Bohemia,34413.07991678324
Product 1,Mar,Černý Most,Czech Republic,Praha,16457.98450097617
Product 1,Mar,Zwickau,Germany,Saxony,27280.008119198796
Product 1,Mar,Zweibrücken,Germany,Rheinland-Pfalz,33635.49371387201
Product 1,Mar,Zulpich,Germany,North Rhine-Westphalia,23567.70000039754
Product 1,Mar,Zossen,Germany,Brandenburg,19557.473632091896
Product 1,Mar,Zittau,Germany,Saxony,28227.059522813426
Product 1,Mar,Zirndorf,Germany,Bavaria,37731.483486568395
Product 1,Mar,Zerbst,Germany,Saxony-Anhalt,16632.322977525044
Product 1,Mar,Zeitz,Germany,Saxony-Anhalt,20150.15199630361
Product 1,Mar,Zehlendorf,Germany,Berlin,42381.57892776473
Product 1,Mar,Xanten,Germany,North Rhine-Westphalia,16181.899441961268
Product 1,Mar,Wurzen,Germany,Saxony,29574.168203142726
Product 1,Mar,Würzburg,Germany,Bavaria,29568.614441033995
Product 1,Mar,Würselen,Germany,North Rhine-Westphalia,23088.29575234671
Product 1,Mar,Wuppertal,Germany,North Rhine-Westphalia,41229.433707830336
Product 1,Mar,Wunstorf,Germany,Lower Saxony,49477.851458124685
Product 1,Mar,Wülfrath,Germany,North Rhine-Westphalia,18974.571151344462
Product 1,Mar,Wörth am Rhein,Germany,Rheinland-Pfalz,16780.876804360298
Product 1,Mar,Worms,Germany,Rheinland-Pfalz,26384.727237808682
Product 1,Mar,Wolfsburg,Germany,Lower Saxony,39926.47889296072
Product 1,Mar,Wolfratshausen,Germany,Bavaria,16305.809919452764
Product 1,Mar,Wolfenbüttel,Germany,Lower Saxony,24012.723840549406
Product 1,Mar,Wolfen,Germany,Saxony-Anhalt,37812.70732328744
Product 1,Mar,Witzenhausen,Germany,Hesse,49258.13018764142
Product 1,Mar,Wittstock,Germany,Brandenburg,46527.41497437797
Product 1,Mar,Wittmund,Germany,Lower Saxony,30938.31283767848
Product 1,Mar,Wittlich,Germany,Rheinland-Pfalz,30315.733595732207
Product 1,Mar,Wittenberge,Germany,Brandenburg,13042.459157018617
Product 1,Mar,Wittenau,Germany,Berlin,23033.16002979137
Product 1,Mar,Witten,Germany,North Rhine-Westphalia,23001.320641169033
Product 1,Mar,Wismar,Germany,Mecklenburg-Vorpommern,14380.90618359655
Product 1,Mar,Wipperfürth,Germany,North Rhine-Westphalia,34756.67445073763
Product 1,Mar,Winterhude,Germany,Hamburg,44261.68163068854
Product 1,Mar,Winsen,Germany,Lower Saxony,16240.792014002538
Product 1,Mar,Winnenden,Germany,Baden-Württemberg,43605.41603811183
Product 1,Mar,Wilnsdorf,Germany,North Rhine-Westphalia,28060.983532108618
Product 1,Mar,Wilmersdorf,Germany,Berlin,15901.124411749468
Product 1,Mar,Willich,Germany,North Rhine-Westphalia,35921.39879221678
Product 1,Mar,Wilhelmstadt,Germany,Berlin,24664.670741620183
Product 1,Mar,Wilhelmshaven,Germany,Lower Saxony,18868.818873511435
Product 1,Mar,Wildeshausen,Germany,Lower Saxony,26562.373303203134
Product 1,Mar,Wiesloch,Germany,Baden-Württemberg,18935.98572541521
Product 1,Mar,Wiesbaden,Germany,Hesse,10736.71446153007
Product 1,Mar,Wiehl,Germany,North Rhine-Westphalia,36165.570482555675
Product 1,Mar,Wetzlar,Germany,Hesse,24489.42058709072
Product 1,Mar,Wetter (Ruhr),Germany,North Rhine-Westphalia,12484.802655057258
Product 1,Mar,Westerstede,Germany,Lower Saxony,33179.02615730738
Product 1,Mar,Westend,Germany,Berlin,30008.29690890453
Product 1,Mar,Wesseling,Germany,North Rhine-Westphalia,23489.86905188961
Product 1,Mar,Wesel,Germany,North Rhine-Westphalia,33438.25222409444
Product 1,Mar,Wertheim,Germany,Baden-Württemberg,31685.03714397593
Product 1,Mar,Wernigerode,Germany,Saxony-Anhalt,26841.36607628208
Product 1,Mar,Werne,Germany,North Rhine-Westphalia,20416.663297423103
Product 1,Mar,Wermelskirchen,Germany,North Rhine-Westphalia,18365.941807784613
Product 1,Mar,Werl,Germany,North Rhine-Westphalia,42081.62737033889
Product 1,Mar,Werdohl,Germany,North Rhine-Westphalia,29386.508986050074
Product 1,Mar,Werder,Germany,Brandenburg,18597.02295750431
Product 1,Mar,Werdau,Germany,Saxony,35267.77282654089
Product 1,Mar,Wendlingen am Neckar,Germany,Baden-Württemberg,31548.357561977482
Product 1,Mar,Wenden,Germany,North Rhine-Westphalia,28051.33128983666
Product 1,Mar,Wendelstein,Germany,Bavaria,37617.00055746946
Product 1,Mar,Weiterstadt,Germany,Hesse,35641.16878256944
Product 1,Mar,Weißwasser,Germany,Saxony,42836.353048983656
Product 1,Mar,Weißenfels,Germany,Saxony-Anhalt,35002.27658733948
Product 1,Mar,Weißenburg in Bayern,Germany,Bavaria,35385.00997738888
Product 1,Mar,Weinstadt-Endersbach,Germany,Baden-Württemberg,47171.67415877351
Product 1,Mar,Weinheim,Germany,Baden-Württemberg,49984.31420573011
Product 1,Mar,Weingarten,Germany,Baden-Württemberg,26659.138936117568
Product 1,Mar,Weimar,Germany,Thuringia,12988.50406636757
Product 1,Mar,Weilheim,Germany,Bavaria,40441.685282291684
Product 1,Mar,Weilerswist,Germany,North Rhine-Westphalia,40046.62533346488
Product 1,Mar,Weil der Stadt,Germany,Baden-Württemberg,28598.44931852857
Product 1,Mar,Weil am Rhein,Germany,Baden-Württemberg,16871.55983505356
Product 1,Mar,Weiden,Germany,Bavaria,37871.57527444778
Product 1,Mar,Weißensee,Germany,Berlin,28265.79561167879
Product 1,Mar,Wegberg,Germany,North Rhine-Westphalia,19565.212940780395
Product 1,Mar,Weener,Germany,Lower Saxony,37737.15091015321
Product 1,Mar,Wedel,Germany,Schleswig-Holstein,34687.71672640767
Product 1,Mar,Wedding,Germany,Berlin,10537.110026297096
Product 1,Mar,Wassenberg,Germany,North Rhine-Westphalia,39232.95303395979
Product 1,Mar,Warstein,Germany,North Rhine-Westphalia,37495.308180524255
Product 1,Mar,Warendorf,Germany,North Rhine-Westphalia,39516.71525766382
Product 1,Mar,Waren,Germany,Mecklenburg-Vorpommern,35075.1349734903
Product 1,Mar,Wardenburg,Germany,Lower Saxony,44561.529303255535
Product 1,Mar,Warburg,Germany,North Rhine-Westphalia,46436.05760931928
Product 1,Mar,Wangen im Allgäu,Germany,Baden-Württemberg,45077.89064095164
Product 1,Mar,Wandlitz,Germany,Brandenburg,45717.62955023785
Product 1,Mar,Waltrop,Germany,North Rhine-Westphalia,28546.325328181207
Product 1,Mar,Walsrode,Germany,Lower Saxony,34633.004965380234
Product 1,Mar,Wallenhorst,Germany,Lower Saxony,18118.095089080005
Product 1,Mar,Waldshut-Tiengen,Germany,Baden-Württemberg,36159.73912281173
Product 1,Mar,Waldkraiburg,Germany,Bavaria,33199.6042803269
Product 1,Mar,Waldkirch,Germany,Baden-Württemberg,46528.00565760651
Product 1,Mar,Waldbröl,Germany,North Rhine-Westphalia,11130.36365562106
Product 1,Mar,Waiblingen,Germany,Baden-Württemberg,33629.6677489997
Product 1,Mar,Waghäusel,Germany,Baden-Württemberg,37297.372248922686
Product 1,Mar,Wadgassen,Germany,Saarland,22982.264335057298
Product 1,Mar,Wadern,Germany,Saarland,34959.36400504665
Product 1,Mar,Wachtberg,Germany,North Rhine-Westphalia,33190.5972571162
Product 1,Mar,Vreden,Germany,North Rhine-Westphalia,24579.448365249067
Product 1,Mar,Völklingen,Germany,Saarland,42248.16738931352
Product 1,Mar,Voerde,Germany,North Rhine-Westphalia,21622.800160769635
Product 1,Mar,Vlotho,Germany,North Rhine-Westphalia,33788.74856151105
Product 1,Mar,Vilshofen,Germany,Bavaria,40279.35784325615
Product 1,Mar,Villingen-Schwenningen,Germany,Baden-Württemberg,19457.54471070048
Product 1,Mar,Viersen,Germany,North Rhine-Westphalia,33895.14392902196
Product 1,Mar,Viernheim,Germany,Hesse,12964.6318062969
Product 1,Mar,Versmold,Germany,North Rhine-Westphalia,45351.958216429164
Product 1,Mar,Verl,Germany,North Rhine-Westphalia,36587.39053642492
Product 1,Mar,Verden,Germany,Lower Saxony,47964.52130288041
Product 1,Mar,Velbert,Germany,North Rhine-Westphalia,18561.196085878917
Product 1,Mar,Vechta,Germany,Lower Saxony,32203.63997572595
Product 1,Mar,Vechelde,Germany,Lower Saxony,36227.325543635394
Product 1,Mar,Vaterstetten,Germany,Bavaria,27679.387807085583
Product 1,Mar,Varel,Germany,Lower Saxony,31341.19161196585
Product 1,Mar,Vaihingen an der Enz,Germany,Baden-Württemberg,10760.536540651185
Product 1,Mar,Uetersen,Germany,Schleswig-Holstein,19210.678764552886
Product 1,Mar,Uslar,Germany,Lower Saxony,32525.579241744654
Product 1,Mar,Unterschleißheim,Germany,Bavaria,42830.54111646171
Product 1,Mar,Unterhaching,Germany,Bavaria,37292.01040184058
Product 1,Mar,Unterkrozingen,Germany,Baden-Württemberg,35690.33076807749
Product 1,Mar,Unna,Germany,North Rhine-Westphalia,11665.702616921712
Product 1,Mar,Ulm,Germany,Baden-Württemberg,35218.990808015384
Product 1,Mar,Uelzen,Germany,Lower Saxony,26295.734270044064
Product 1,Mar,Überlingen,Germany,Baden-Württemberg,47734.70893283462
Product 1,Mar,Übach-Palenberg,Germany,North Rhine-Westphalia,45494.36700700789
Product 1,Mar,Tuttlingen,Germany,Baden-Württemberg,31549.012163459996
Product 1,Mar,Tübingen,Germany,Baden-Württemberg,25296.16931668266
Product 1,Mar,Trossingen,Germany,Baden-Württemberg,41086.29252662884
Product 1,Mar,Troisdorf,Germany,North Rhine-Westphalia,33232.00548803386
Product 1,Mar,Trier,Germany,Rheinland-Pfalz,38593.46398253033
Product 1,Mar,Traunstein,Germany,Bavaria,41186.17902135094
Product 1,Mar,Traunreut,Germany,Bavaria,18595.453010397672
Product 1,Mar,Torgau,Germany,Saxony,16295.941937367814
Product 1,Mar,Tönisvorst,Germany,North Rhine-Westphalia,34972.45638290605
Product 1,Mar,Tettnang,Germany,Baden-Württemberg,40026.942334343126
Product 1,Mar,Templin,Germany,Brandenburg,36286.10835484827
Product 1,Mar,Tempelhof,Germany,Berlin,14982.083896377346
Product 1,Mar,Teltow,Germany,Brandenburg,19603.921109149007
Product 1,Mar,Telgte,Germany,North Rhine-Westphalia,34291.36036161886
Product 1,Mar,Tegel,Germany,Berlin,30972.72907999365
Product 1,Mar,Taunusstein,Germany,Hesse,49105.10983705526
Product 1,Mar,Taufkirchen,Germany,Bavaria,46601.192817488074
Product 1,Mar,Syke,Germany,Lower Saxony,44976.61508477368
Product 1,Mar,Sundern,Germany,North Rhine-Westphalia,26514.77006957566
Product 1,Mar,Sulzbach-Rosenberg,Germany,Bavaria,15029.89087592173
Product 1,Mar,Sulzbach,Germany,Saarland,27307.712015143083
Product 1,Mar,Suhl,Germany,Thuringia,34918.874860907716
Product 1,Mar,Stuttgart,Germany,Baden-Württemberg,44522.76617756404
Product 1,Mar,Stuhr,Germany,Lower Saxony,45504.33804502289
Product 1,Mar,Strausberg,Germany,Brandenburg,45480.35206642743
Product 1,Mar,Straubing,Germany,Bavaria,48019.766672524165
Product 1,Mar,Stralsund,Germany,Mecklenburg-Vorpommern,23391.006733299066
Product 1,Mar,Straelen,Germany,North Rhine-Westphalia,27952.500200081242
Product 1,Mar,Stolberg,Germany,North Rhine-Westphalia,34732.77332947616
Product 1,Mar,Stockelsdorf,Germany,Schleswig-Holstein,29235.707871069128
Product 1,Mar,Stockach,Germany,Baden-Württemberg,18628.023121825732
Product 1,Mar,Stendal,Germany,Saxony-Anhalt,14148.42415241411
Product 1,Mar,Stellingen,Germany,Hamburg,29922.755444382707
Product 1,Mar,Steinhagen,Germany,North Rhine-Westphalia,45502.57927668864
Product 1,Mar,Steinfurt,Germany,North Rhine-Westphalia,28009.624776811874
Product 1,Mar,Steilshoop,Germany,Hamburg,18831.578643055887
Product 1,Mar,Steglitz,Germany,Berlin,48647.53343173152
Product 1,Mar,Staßfurt,Germany,Saxony-Anhalt,29973.85726767133
Product 1,Mar,Starnberg,Germany,Bavaria,35137.371536466584
Product 1,Mar,Stadtlohn,Germany,North Rhine-Westphalia,24008.041765380356
Product 1,Mar,Stadthagen,Germany,Lower Saxony,12473.968105574426
Product 1,Mar,Stadtallendorf,Germany,Hesse,33663.6834091848
Product 1,Mar,Stade,Germany,Lower Saxony,19473.693025886874
Product 1,Mar,Staaken,Germany,Berlin,49335.24778853147
Product 1,Mar,Sprockhövel,Germany,North Rhine-Westphalia,29098.90760480014
Product 1,Mar,Springe,Germany,Lower Saxony,24485.301385919447
Product 1,Mar,Speyer,Germany,Rheinland-Pfalz,39658.14192934234
Product 1,Mar,Spenge,Germany,North Rhine-Westphalia,37584.42024986692
Product 1,Mar,Sonthofen,Germany,Bavaria,20634.600686647824
Product 1,Mar,Sonneberg,Germany,Thuringia,33379.07307681923
Product 1,Mar,Sondershausen,Germany,Thuringia,38102.64291266573
Product 1,Mar,Sömmerda,Germany,Thuringia,23743.530602910338
Product 1,Mar,Soltau,Germany,Lower Saxony,24368.437369515632
Product 1,Mar,Solingen,Germany,North Rhine-Westphalia,22694.827046925337
Product 1,Mar,Soest,Germany,North Rhine-Westphalia,29890.305021276476
Product 1,Mar,Sinzig,Germany,Rheinland-Pfalz,46466.26596602678
Product 1,Mar,Sinsheim,Germany,Baden-Württemberg,21835.017889975097
Product 1,Mar,Singen,Germany,Baden-Württemberg,23463.15396265243
Product 1,Mar,Sindelfingen,Germany,Baden-Württemberg,45343.365497796505
Product 1,Mar,Simmerath,Germany,North Rhine-Westphalia,15973.811883125225
Product 1,Mar,Sigmaringen,Germany,Baden-Württemberg,30941.105985850576
Product 1,Mar,Siegen,Germany,North Rhine-Westphalia,29865.798500785888
Product 1,Mar,Siegburg,Germany,North Rhine-Westphalia,28039.42906572906
Product 1,Mar,Senftenberg,Germany,Brandenburg,41154.084493317765
Product 1,Mar,Senden,Germany,North Rhine-Westphalia,23291.053827538333
